"","isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
"84",1,1,"BEN","Benin","XX","N",2005,NA,"X",224.9172,0.93368,78.72796,0.1109762,0.02419322,0.008173315,0.03015579,-1,-1,-1,-1,7.982225,"BEN_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"85",1,1,"BEN","Benin","XX","N",2008,NA,"X",224.9172,0.93368,83.0946,0.1107822,0.02432427,0.008252581,0.0303476,-1,-1,-1,-1,8.696916,"BEN_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"86",1,1,"BEN","Benin","XX","N",2010,NA,"X",224.9172,0.93368,81.90161,0.1275717,0.02858284,0.009833022,0.03579821,-1,-1,-1,-1,9.199259,"BEN_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"87",1,1,"BEN","Benin","XX","N",2011,NA,"X",224.9172,0.93368,81.98272,0.1334425,0.03000782,0.01036258,0.0376221,-1,-1,-1,-1,9.460802,"BEN_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"88",1,1,"BEN","Benin","XX","N",2012,NA,"X",224.9172,0.93368,82.45341,0.1445912,0.04378755,0.02066178,0.06346252,-1,-1,-1,-1,9.72916,"BEN_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"89",1,1,"BEN","Benin","XX","N",2013,NA,"X",224.9172,0.93368,82.5448,0.1620955,0.06438331,0.03602876,0.1020345,-1,-1,-1,-1,10.004451,"BEN_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"90",0,1,"BEN","Benin","XX","N",2015,2015,"X",224.9172,0.93368,82.60576,0.1972998,0.1057305,0.06680757,0.179353,0.4775591,58.40712,0.4460353,-1,10.575952,"BEN_N2015X",0.01003,0.02238,0.04268,0.05366,0.06463,0.0769,0.09329,0.1151,0.1451,0.3762
"91",0,1,"BFA","Burkina Faso","XX","N",1981,1994.25,"X",222.242,0.9918766,36.65519,0.6577001,0.2851572,0.1506331,0.4218594,0.4807249,21.98715,0.3852556,-1,6.98516,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
"92",0,1,"BFA","Burkina Faso","XX","N",1984,1994.25,"X",222.242,0.9918766,36.71231,0.6570254,0.2845773,0.1502144,0.420836,0.4807249,22.02141,0.3852556,-1,7.531242,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
"93",0,1,"BFA","Burkina Faso","XX","N",1987,1994.25,"X",222.242,0.9918766,39.69775,0.6274043,0.2554995,0.1298727,0.3706472,0.4807249,23.81219,0.3852556,-1,8.140073,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
"94",0,1,"BFA","Burkina Faso","XX","N",1990,1994.25,"X",222.242,0.9918766,39.39562,0.6301735,0.2583387,0.1317992,0.3754492,0.4807249,23.63096,0.3852556,-1,8.811034,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
"95",0,1,"BFA","Burkina Faso","XX","N",1993,1994.25,"X",222.242,0.9918766,41.10095,0.6100731,0.2426453,0.1212925,0.3491415,0.4807249,24.65388,0.3852556,-1,9.552476,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
"96",1,1,"BFA","Burkina Faso","XX","N",1996,NA,"X",222.242,0.9918766,45.41304,0.561696,0.2084103,0.1014237,0.2982244,-1,-1,-1,-1,10.372745,"BFA_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"97",1,1,"BFA","Burkina Faso","XX","N",1999,NA,"X",222.242,0.9918766,56.56286,0.4101712,0.1348442,0.06216977,0.1897116,-1,-1,-1,-1,11.282701,"BFA_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"98",1,1,"BFA","Burkina Faso","XX","N",2002,NA,"X",222.242,0.9918766,63.37258,0.3150987,0.09098708,0.03938355,0.1242932,-1,-1,-1,-1,12.2931,"BFA_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"99",1,1,"BFA","Burkina Faso","XX","N",2005,NA,"X",222.242,0.9918766,72.10616,0.1990097,0.05506998,0.02212377,0.07295894,-1,-1,-1,-1,13.42193,"BFA_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"100",1,1,"BFA","Burkina Faso","XX","N",2008,NA,"X",222.242,0.9918766,74.63837,0.1656066,0.0399525,0.01462497,0.05126571,-1,-1,-1,-1,14.689726,"BFA_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"101",1,1,"BFA","Burkina Faso","XX","N",2010,NA,"X",222.242,0.9918766,74.42018,0.1414073,0.03183029,0.01105516,0.04020898,-1,-1,-1,-1,15.605217,"BFA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"102",1,1,"BFA","Burkina Faso","XX","N",2011,NA,"X",222.242,0.9918766,77.34441,0.1134071,0.02319765,0.007688945,0.02895059,-1,-1,-1,-1,16.081904,"BFA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"103",1,1,"BFA","Burkina Faso","XX","N",2012,NA,"X",222.242,0.9918766,80.23302,0.0845664,0.01590267,0.004956576,0.01954601,-1,-1,-1,-1,16.571216,"BFA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"104",1,1,"BFA","Burkina Faso","XX","N",2013,NA,"X",222.242,0.9918766,82.65416,0.06104385,0.01008065,0.002819091,0.01208331,-1,-1,-1,-1,17.072723,"BFA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"105",0,1,"BFA","Burkina Faso","XX","N",2015,2014,"X",222.242,0.9918766,84.58309,0.04223465,0.005306569,0.001081545,0.005979277,0.3530123,63.17573,0.2015106,-1,18.110624,"BFA_N2014X",0.03601,0.04707,0.05478,0.06212,0.07015,0.0803,0.09339,0.113,0.1472,0.296
"106",0,0,"BGD","Bangladesh","XX","N",1981,1983.5,"X",24.84915,1.383955,83.96663,0.0936571,0.01816118,0.006482326,0.02205058,0.2587649,75.06954,0.1121437,0.2039662,83.721268,"BGD_N1983X",0.04127,0.0559,0.06679,0.07612,0.08495,0.09409,0.1045,0.118,0.1397,0.2187
"107",1,0,"BGD","Bangladesh","XX","N",1984,NA,"X",24.84915,1.383955,84.46233,0.09001233,0.01667077,0.005701399,0.02003868,-1,-1,-1,-1,90.732362,"BGD_N1983X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"108",1,0,"BGD","Bangladesh","XX","N",1987,NA,"X",24.84915,1.383955,83.66385,0.1110426,0.01744663,0.004069876,0.02035701,-1,-1,-1,-1,98.343809,"BGD_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"109",1,1,"BGD","Bangladesh","XX","N",1990,NA,"X",24.84915,1.383955,77.25151,0.1577793,0.02724246,0.007172831,0.03269393,-1,-1,-1,-1,106.188642,"BGD_N1988X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"110",1,1,"BGD","Bangladesh","XX","N",1993,NA,"X",24.84915,1.383955,79.23083,0.150392,0.0276852,0.008030329,0.03315659,-1,-1,-1,-1,113.695139,"BGD_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"111",1,1,"BGD","Bangladesh","XX","N",1996,NA,"X",24.84915,1.383955,85.88851,0.1377085,0.02448083,0.006942254,0.02917791,-1,-1,-1,-1,121.269645,"BGD_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"112",1,1,"BGD","Bangladesh","XX","N",1999,NA,"X",24.84915,1.383955,86.84166,0.1372123,0.02412696,0.006702818,0.02864113,-1,-1,-1,-1,129.029691,"BGD_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"113",1,1,"BGD","Bangladesh","XX","N",2002,NA,"X",24.84915,1.383955,90.63949,0.1174508,0.01891957,0.004941531,0.0222061,-1,-1,-1,-1,136.600667,"BGD_N2000X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"114",0,1,"BGD","Bangladesh","XX","N",2005,2005,"X",24.84915,1.383955,100.0051,0.06847645,0.009682254,0.002325181,0.01120641,0.3320129,77.61189,0.1785852,-1,143.431101,"BGD_N2005X",0.0385,0.0491,0.05708,0.06476,0.07302,0.08289,0.09567,0.1138,0.1452,0.28
"115",1,1,"BGD","Bangladesh","XX","N",2008,NA,"X",24.84915,1.383955,105.2117,0.05185429,0.00709187,0.001642661,0.008181424,-1,-1,-1,-1,148.805814,"BGD_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"116",0,1,"BGD","Bangladesh","XX","N",2010,2010,"X",24.84915,1.383955,107.04,0.04880117,0.006341999,0.00143753,0.007307724,0.3213032,85.0611,0.1675858,-1,152.149102,"BGD_N2010X",0.03853,0.05001,0.05833,0.0663,0.07488,0.08482,0.09735,0.1149,0.1456,0.2692
"117",1,1,"BGD","Bangladesh","XX","N",2011,NA,"X",24.84915,1.383955,109.3575,0.04422002,0.005916072,0.001380872,0.006843422,-1,-1,-1,-1,153.911916,"BGD_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"118",1,1,"BGD","Bangladesh","XX","N",2012,NA,"X",24.84915,1.383955,110.6998,0.04278369,0.005888898,0.001406176,0.00682966,-1,-1,-1,-1,155.727053,"BGD_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"119",1,1,"BGD","Bangladesh","XX","N",2013,NA,"X",24.84915,1.383955,112.5555,0.04053715,0.005712949,0.001386684,0.006636625,-1,-1,-1,-1,157.571292,"BGD_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"120",1,1,"BGD","Bangladesh","XX","N",2015,NA,"X",24.84915,1.383955,116.3044,0.03627713,0.005420914,0.001337291,0.006301093,-1,-1,-1,-1,161.200886,"BGD_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"121",0,0,"BLR","Belarus","XX","N",1981,1993,"Y",1832.435,3.008346,219.9823,0.01531899,0.00185793,0.0004530363,0.002170008,0.2160372,203.0003,0.07740133,0.1706868,9.71,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
"122",0,0,"BLR","Belarus","XX","N",1984,1993,"Y",1832.435,3.008346,244.8559,0.006666095,0.0008854885,0.000245641,0.001075336,0.2160372,225.9536,0.07740133,0.1706868,9.91,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
"123",0,0,"BLR","Belarus","XX","N",1987,1993,"Y",1832.435,3.008346,252.4434,0.005298328,0.0007283334,0.0002104603,0.0009003785,0.2160372,232.9554,0.07740133,0.1706868,10.111,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
"124",0,0,"BLR","Belarus","XX","N",1990,1993,"Y",1832.435,3.008346,250.9267,0.005541837,0.000756516,0.0002168321,0.0009315326,0.2160372,231.5558,0.07740133,0.1706868,10.189,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
"125",0,0,"BLR","Belarus","XX","N",1993,1993,"Y",1832.435,3.008346,210.4563,0.02156864,0.002569964,0.0006009575,0.002882308,0.2160372,194.2096,0.07740133,0.1706868,10.239,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
"126",0,0,"BLR","Belarus","XX","N",1996,1995,"Y",1832.435,3.008346,332.0706,0.02004321,0.006507657,0.004449195,0.006314607,0.2876177,293.8197,0.1429091,-1.375495,10.16,"BLR_N1995Y",0.03393,0.05113,0.06219,0.0725,0.08301,0.09434,0.1073,0.1233,0.1468,0.2255
"127",0,1,"BLR","Belarus","XX","N",1999,1999,"X",1832.435,3.008346,142.9791,0.3066077,0.09115508,0.0390266,0.1234551,0.3173815,122.1065,0.1711599,-1,10.026738,"BLR_N1999X",0.02974,0.04644,0.05751,0.06861,0.07976,0.09221,0.1067,0.1252,0.1535,0.2404
"128",0,1,"BLR","Belarus","XX","N",2002,2002,"X",1832.435,3.008346,216.4222,0.09042569,0.02095146,0.007877531,0.02718831,0.3033624,186.4219,0.1558544,-1,9.865548,"BLR_N2002X",0.03348,0.04935,0.06042,0.07068,0.08057,0.09192,0.1045,0.1212,0.1477,0.2402
"129",0,1,"BLR","Belarus","XX","N",2005,2005,"X",1832.435,3.008346,308.427,0.0201606,0.004111885,0.001360719,0.005096806,0.2755341,274.3527,0.1270928,-1,9.663915,"BLR_N2005X",0.03632,0.05239,0.06355,0.07445,0.08408,0.09427,0.1068,0.1235,0.1466,0.218
"130",0,1,"BLR","Belarus","XX","N",2008,2008,"X",1832.435,3.008346,425.8696,0.004368364,0.0005896058,0.0001205432,0.000661516,0.2782604,376.3409,0.1294524,-1,9.527985,"BLR_N2008X",0.0369,0.05305,0.06345,0.07295,0.08259,0.09421,0.1071,0.1219,0.1445,0.2233
"131",0,1,"BLR","Belarus","XX","N",2010,2010,"X",1832.435,3.008346,485.2324,0.001587835,0.000169797,3.173887e-05,0.0001881448,0.285666,421.1145,0.134047,-1,9.490583,"BLR_N2010X",0.03647,0.05165,0.06203,0.07225,0.0823,0.09275,0.1056,0.1222,0.1462,0.2285
"132",0,1,"BLR","Belarus","XX","N",2011,2011,"X",1832.435,3.008346,497.0645,0.0004223822,3.180901e-05,5.170635e-06,3.477455e-05,0.2715255,441.4793,0.1219135,-1,9.473172,"BLR_N2011X",0.03773,0.05377,0.06455,0.07406,0.08335,0.09462,0.1065,0.122,0.1449,0.2185
"133",0,1,"BLR","Belarus","XX","N",2012,2012,"X",1832.435,3.008346,556.6465,0.0003396647,6.841158e-05,1.652471e-05,7.86644e-05,0.265262,498.2293,0.1164402,-1,9.464495,"BLR_N2012X",0.03957,0.05525,0.06516,0.07476,0.0844,0.0944,0.1055,0.1197,0.1433,0.218
"134",0,1,"BLR","Belarus","XX","N",2013,2013,"X",1832.435,3.008346,620.5624,0,0,0,0,0.2657505,548.7532,0.1184392,-1,9.465997,"BLR_N2013X",0.03973,0.05562,0.06546,0.07498,0.08395,0.09365,0.1051,0.1196,0.1413,0.2206
"135",0,1,"BLR","Belarus","XX","N",2015,2015,"X",1832.435,3.008346,578.9112,0,0,0,0,0.2563323,520.2664,0.1081434,-1,9.489616,"BLR_N2015X",0.04065,0.05643,0.06683,0.07584,0.08491,0.0946,0.1058,0.1204,0.1424,0.2121
"136",0,1,"BLZ","Belize","XX","N",1981,1993,"Y",1.182611,3.91537,178.1224,0.6259054,0.3089955,0.1910442,0.5350459,0.6025399,88.60455,0.7124081,-1,0.147566,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
"137",0,1,"BLZ","Belize","XX","N",1984,1993,"Y",1.182611,3.91537,146.235,0.7089667,0.3735721,0.2406058,0.6661407,0.6025399,72.74259,0.7124081,-1,0.160347,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
"138",0,1,"BLZ","Belize","XX","N",1987,1993,"Y",1.182611,3.91537,139.1528,0.7262243,0.3901371,0.2539673,0.7014755,0.6025399,69.21968,0.7124081,-1,0.17432,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
"139",0,1,"BLZ","Belize","XX","N",1990,1993,"Y",1.182611,3.91537,182.2038,0.6220864,0.3017772,0.1857426,0.5209937,0.6025399,90.63479,0.7124081,-1,0.187552,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
"140",0,1,"BLZ","Belize","XX","N",1993,1993,"Y",1.182611,3.91537,341.1434,0.3230127,0.1341659,0.07891592,0.2233936,0.6025399,169.6971,0.7124081,-1,0.197616,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
"141",0,1,"BLZ","Belize","XX","N",1996,1996,"Y",1.182611,3.91537,265.468,0.4171865,0.1673827,0.09563451,0.2738262,0.5659369,139.1883,0.6249567,-1,0.213676,"BLZ_N1996Y",0.01011,0.02339,0.03159,0.03958,0.04765,0.05917,0.07608,0.09979,0.1472,0.4654
"142",0,1,"BLZ","Belize","XX","N",1999,1999,"Y",1.182611,3.91537,268.5787,0.3695931,0.1557887,0.09398474,0.2567887,0.5326277,159.4654,0.5582195,-1,0.239026,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"143",0,1,"BLZ","Belize","XX","N",2002,1999,"Y",1.182611,3.91537,309.877,0.2945839,0.1279108,0.07814877,0.2094309,0.5326277,183.9857,0.5582195,-1,0.262206,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"144",0,1,"BLZ","Belize","XX","N",2005,1999,"Y",1.182611,3.91537,290.7164,0.3231745,0.1391378,0.08478769,0.2288588,0.5326277,172.6093,0.5582195,-1,0.283277,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"145",0,1,"BLZ","Belize","XX","N",2008,1999,"Y",1.182611,3.91537,266.0082,0.3695931,0.157835,0.09518171,0.2602956,0.5326277,157.9391,0.5582195,-1,0.306165,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"146",0,1,"BLZ","Belize","XX","N",2010,1999,"Y",1.182611,3.91537,278.6074,0.360375,0.1479465,0.08957744,0.2435601,0.5326277,165.4198,0.5582195,-1,0.321608,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"147",0,1,"BLZ","Belize","XX","N",2011,1999,"Y",1.182611,3.91537,285.4297,0.3574299,0.1427969,0.08681016,0.235013,0.5326277,169.4704,0.5582195,-1,0.329192,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"148",0,1,"BLZ","Belize","XX","N",2012,1999,"Y",1.182611,3.91537,284.2235,0.3579082,0.1437044,0.08728618,0.2365062,0.5326277,168.7542,0.5582195,-1,0.336701,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"149",0,1,"BLZ","Belize","XX","N",2013,1999,"Y",1.182611,3.91537,290.2091,0.3231745,0.1394589,0.08497777,0.2294146,0.5326277,172.3081,0.5582195,-1,0.344181,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"150",0,1,"BLZ","Belize","XX","N",2015,1999,"Y",1.182611,3.91537,294.4165,0.3199765,0.1368194,0.08342501,0.2248579,0.5326277,174.8062,0.5582195,-1,0.359288,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243
"151",0,0,"BOL","Bolivia","XX","N",1981,1990.5,"Y",2.906106,3.041746,253.8208,0.1895921,0.04918787,0.01713369,0.06114837,0.4203572,183.2862,0.297862,0.3953767,5.711599,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
"152",0,0,"BOL","Bolivia","XX","N",1984,1990.5,"Y",2.906106,3.041746,218.1547,0.2449667,0.06993279,0.02645439,0.09102314,0.4203572,157.5314,0.297862,0.3953767,6.085496,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
"153",0,0,"BOL","Bolivia","XX","N",1987,1990.5,"Y",2.906106,3.041746,231.1186,0.221563,0.06022505,0.02172405,0.07927751,0.4203572,166.8928,0.297862,0.3953767,6.464732,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
"154",1,0,"BOL","Bolivia","XX","N",1990,1990.5,"Y",2.906106,3.041746,231.3414,0.2211811,0.06006971,0.02164994,0.0790578,-1,-1,-1,-1,6.856244,"BOL_N1990Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"155",1,1,"BOL","Bolivia","XX","N",1993,NA,"Y",2.906106,3.041746,250.5907,0.2539271,0.09950057,0.05722088,0.1664093,-1,-1,-1,-1,7.273825,"BOL_N1990Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"156",1,1,"BOL","Bolivia","XX","N",1996,NA,"Y",2.906106,3.041746,266.9111,0.3042997,0.1474559,0.0978294,0.2714714,-1,-1,-1,-1,7.717443,"BOL_N1990Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"157",0,1,"BOL","Bolivia","XX","N",1999,1999,"Y",2.906106,3.041746,249.5361,0.361712,0.2129433,0.1578454,0.4564034,0.5809705,144.2816,0.7940352,-1,8.182712,"BOL_N1999Y",0.002582,0.0102,0.02238,0.03492,0.04952,0.06702,0.08908,0.1191,0.1793,0.426
"158",0,1,"BOL","Bolivia","XX","N",2002,2002,"Y",2.906106,3.041746,241.544,0.3671522,0.1994229,0.1404895,0.4127047,0.5930948,131.4984,0.7543867,-1,8.653345,"BOL_N2002Y",0.003757,0.01312,0.02437,0.0362,0.04835,0.06202,0.08024,0.1084,0.1574,0.4661
"159",0,1,"BOL","Bolivia","XX","N",2005,2005,"Y",2.906106,3.041746,295.6,0.3046456,0.1560469,0.1048735,0.2973411,0.5852738,157.203,0.7049865,-1,9.125409,"BOL_N2005Y",0.005042,0.01464,0.02539,0.0359,0.04658,0.06119,0.08047,0.1113,0.1669,0.4527
"160",0,1,"BOL","Bolivia","XX","N",2008,2008,"Y",2.906106,3.041746,328.9363,0.1906334,0.0876389,0.05482275,0.1538534,0.5081732,212.331,0.5033824,-1,9.599855,"BOL_N2008Y",0.008784,0.02288,0.03455,0.04542,0.05822,0.07261,0.09135,0.1178,0.163,0.3854
"161",1,1,"BOL","Bolivia","XX","N",2010,NA,"Y",2.906106,3.041746,361.1272,0.1550284,0.07033323,0.0437514,0.1200039,-1,-1,-1,-1,9.918242,"BOL_N2009Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"162",0,1,"BOL","Bolivia","XX","N",2011,2011,"Y",2.906106,3.041746,382.0622,0.130767,0.0566924,0.03402271,0.0949283,0.4608119,271.2116,0.4113628,-1,10.078343,"BOL_N2011Y",0.01116,0.02658,0.03975,0.05214,0.06409,0.07869,0.09826,0.1235,0.1689,0.3369
"163",0,1,"BOL","Bolivia","XX","N",2012,2012,"Y",2.906106,3.041746,391.0201,0.1375884,0.06518966,0.04218634,0.1150209,0.4658148,280.4761,0.4404566,-1,10.239004,"BOL_N2012Y",0.009225,0.02524,0.0385,0.05152,0.06459,0.07997,0.09982,0.1248,0.1696,0.3367
"164",0,1,"BOL","Bolivia","XX","N",2013,2013,"Y",2.906106,3.041746,431.0201,0.1153545,0.05390676,0.0337313,0.09366424,0.475902,301.1566,0.4440866,-1,10.400264,"BOL_N2013Y",0.01011,0.02564,0.0376,0.05008,0.06292,0.07757,0.09526,0.1215,0.1671,0.3522
"165",0,1,"BOL","Bolivia","XX","N",2015,2015,"Y",2.906106,3.041746,417.8335,0.1081507,0.04966635,0.0309963,0.08826424,0.4673245,294.7529,0.4256276,-1,10.724705,"BOL_N2015Y",0.01121,0.02758,0.03934,0.05091,0.0634,0.07812,0.09633,0.1216,0.1636,0.3479
"166",0,1,"BRA","Brazil","XX","N",1981,1981,"Y",1.658783,3.023048,246.794,0.3713705,0.1643007,0.09753731,0.2385017,0.5795192,127.6831,0.6793446,-1,124.030908,"BRA_N1981Y",0.008372,0.01835,0.02633,0.03522,0.04576,0.0589,0.07738,0.1066,0.1642,0.4589
"167",0,1,"BRA","Brazil","XX","N",1984,1984,"Y",1.658783,3.023048,211.135,0.4446179,0.2003602,0.1191558,0.2973972,0.5836862,106.3632,0.7116491,-1,132.800684,"BRA_N1984Y",0.008871,0.01855,0.02596,0.03452,0.04444,0.05762,0.07607,0.105,0.1637,0.4653
"168",0,1,"BRA","Brazil","XX","N",1987,1987,"Y",1.658783,3.023048,312.8009,0.3116965,0.1372504,0.08181066,0.1968881,0.5969279,154.8866,0.7427081,-1,141.273488,"BRA_N1987Y",0.007388,0.01636,0.02417,0.03282,0.04357,0.0571,0.07609,0.1051,0.1635,0.4738
"169",0,1,"BRA","Brazil","XX","N",1990,1990,"Y",1.658783,3.023048,280.7931,0.367216,0.1639653,0.09740211,0.2518381,0.6048727,134.7237,0.745684,-1,149.352145,"BRA_N1990Y",0.007562,0.01569,0.0232,0.03144,0.04196,0.05526,0.07439,0.1044,0.1654,0.4807
"170",0,1,"BRA","Brazil","XX","N",1993,1993,"Y",1.658783,3.023048,281.2494,0.3422769,0.1549789,0.0950003,0.2413237,0.6011882,139.2685,0.7609702,-1,157.132682,"BRA_N1993Y",0.006942,0.01656,0.02467,0.03344,0.04377,0.05687,0.07381,0.1013,0.1583,0.4844
"171",0,1,"BRA","Brazil","XX","N",1996,1996,"Y",1.658783,3.023048,379.0553,0.256884,0.1123868,0.0690034,0.1500546,0.5988891,187.8239,0.7265182,-1,164.913306,"BRA_N1996Y",0.006598,0.01587,0.02386,0.03295,0.04374,0.05661,0.07572,0.106,0.1651,0.4735
"172",0,1,"BRA","Brazil","XX","N",1999,1999,"Y",1.658783,3.023048,362.0857,0.2500537,0.1055908,0.06214655,0.1431611,0.5899159,185.2162,0.6861073,-1,172.759243,"BRA_N1999Y",0.007818,0.01722,0.02532,0.03421,0.04501,0.05749,0.07545,0.1045,0.163,0.47
"173",0,1,"BRA","Brazil","XX","N",2002,2002,"Y",1.658783,3.023048,411.8456,0.2087316,0.08216372,0.0455357,0.1259694,0.5811364,213.5619,0.6430914,-1,180.151021,"BRA_N2002Y",0.0086,0.01774,0.0258,0.03491,0.04586,0.05952,0.07749,0.106,0.1627,0.4613
"174",0,1,"BRA","Brazil","XX","N",2005,2005,"Y",1.658783,3.023048,413.6055,0.1808064,0.06912294,0.03764713,0.1055532,0.563163,226.5302,0.5954741,-1,186.917361,"BRA_N2005Y",0.009643,0.01961,0.02799,0.03741,0.0484,0.06241,0.08016,0.1072,0.1608,0.4463
"175",0,1,"BRA","Brazil","XX","N",2008,2008,"Y",1.658783,3.023048,484.0647,0.1224277,0.04619703,0.02566379,0.0696419,0.5404328,282.7739,0.5481059,-1,192.979029,"BRA_N2008Y",0.01044,0.02146,0.03073,0.04065,0.05207,0.06616,0.08335,0.1095,0.1607,0.425
"176",1,1,"BRA","Brazil","XX","N",2010,NA,"Y",1.658783,3.023048,520.4531,0.1022256,0.04041266,0.02306003,0.06011786,-1,-1,-1,-1,196.796269,"BRA_N2009Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
